energy (keV),counts
31.022434484447654,0
31.06441342150374,0
31.106392358559827,0
31.148371295615913,0
31.190350232672,2
31.232329169728086,0
31.274308106784172,0
31.31628704384026,1
31.358265980896345,1
31.40024491795243,1
31.442223855008518,0
31.484202792064604,2
31.52618172912069,1
31.568160666176773,1
31.61013960323286,5
31.652118540288946,1
31.694097477345032,0
31.73607641440112,2
31.778055351457205,0
31.82003428851329,1
31.862013225569378,2
31.903992162625464,2
31.94597109968155,2
31.987950036737637,3
32.02992897379372,2
32.07190791084981,3
32.113886847905896,3
32.15586578496198,0
32.19784472201807,0
32.239823659074155,1
32.28180259613024,1
32.32378153318633,2
32.365760470242414,0
32.4077394072985,4
32.44971834435459,1
32.49169728141067,0
32.53367621846676,0
32.575655155522846,1
32.617634092578925,1
32.65961302963501,0
32.7015919666911,0
32.743570903747184,0
32.78554984080327,3
32.82752877785936,1
32.86950771491544,1
32.91148665197153,2
32.953465589027616,2
32.9954445260837,1
33.03742346313979,1
33.079402400195875,3
33.12138133725196,1
33.16336027430805,1
33.205339211364134,2
33.24731814842022,1
33.289297085476306,1
33.33127602253239,0
33.37325495958848,1
33.415233896644565,1
33.45721283370065,2
33.49919177075674,1
33.541170707812825,1
33.58314964486891,0
33.625128581925,1
33.667107518981084,1
33.70908645603717,1
33.751065393093256,0
33.79304433014934,1
33.83502326720543,0
33.877002204261515,0
33.9189811413176,0
33.96096007837369,2
34.00293901542977,1
34.044917952485854,0
34.08689688954194,0
34.128875826598026,1
34.17085476365411,0
34.2128337007102,1
34.254812637766285,2
34.29679157482237,1
34.33877051187846,1
34.380749448934544,1
34.42272838599063,0
34.46470732304672,1
34.5066862601028,0
34.54866519715889,0
34.590644134214976,3
34.63262307127106,2
34.67460200832715,1
34.716580945383235,2
34.75855988243932,0
34.80053881949541,4
34.842517756551494,3
34.88449669360758,1
34.92647563066367,2
34.96845456771975,2
35.01043350477584,1
35.052412441831926,2
35.09439137888801,1
35.1363703159441,0
35.178349253000185,2
35.22032819005627,2
35.26230712711236,1
35.304286064168444,2
35.34626500122453,0
35.38824393828061,1
35.430222875336696,1
35.47220181239278,1
35.51418074944887,0
35.556159686504955,0
35.59813862356104,5
35.64011756061713,1
35.682096497673214,0
35.7240754347293,0
35.76605437178539,2
35.80803330884147,3
35.85001224589756,1
35.891991182953646,3
35.93397012000973,1
35.97594905706582,5
36.017927994121905,1
36.05990693117799,3
36.10188586823408,2
36.143864805290164,3
36.18584374234625,2
36.22782267940234,0
36.26980161645842,1
36.31178055351451,3
36.353759490570596,2
36.39573842762668,0
36.43771736468277,0
36.479696301738855,1
36.52167523879494,2
36.56365417585103,2
36.605633112907114,1
36.6476120499632,3
36.68959098701929,3
36.73156992407537,1
36.77354886113145,2
36.81552779818754,1
36.857506735243625,0
36.89948567229971,0
36.9414646093558,0
36.983443546411884,0
37.02542248346797,0
37.06740142052406,0
37.10938035758014,1
37.15135929463623,1
37.193338231692316,0
37.2353171687484,1
37.27729610580449,2
37.319275042860575,0
37.36125397991666,1
37.40323291697275,1
37.445211854028834,0
37.48719079108492,0
37.52916972814101,0
37.57114866519709,0
37.61312760225318,0
37.655106539309266,1
37.69708547636535,2
37.73906441342144,3
37.781043350477525,3
37.82302228753361,1
37.8650012245897,0
37.906980161645784,0
37.94895909870187,0
37.99093803575796,0
38.03291697281404,2
38.07489590987013,1
38.116874846926216,3
38.158853783982295,0
38.20083272103838,0
38.24281165809447,0
38.284790595150554,0
38.32676953220664,0
38.36874846926273,2
38.41072740631881,2
38.4527063433749,3
38.494685280430986,1
38.53666421748707,2
38.57864315454316,0
38.620622091599245,0
38.66260102865533,0
38.70457996571142,0
38.746558902767504,1
38.78853783982359,3
38.830516776879676,0
38.87249571393576,0
38.91447465099185,0
38.956453588047935,0
38.99843252510402,0
39.04041146216011,2
39.082390399216195,2
39.12436933627228,0
39.16634827332837,2
39.208327210384454,1
39.25030614744054,2
39.292285084496626,0
39.33426402155271,0
39.3762429586088,0
39.418221895664885,1
39.46020083272097,0
39.50217976977706,1
39.54415870683314,1
39.586137643889224,0
39.62811658094531,0
39.670095518001396,0
39.71207445505748,1
39.75405339211357,2
39.796032329169655,0
39.83801126622574,1
39.87999020328183,2
39.921969140337914,2
39.963948077394,0
40.00592701445009,1
40.04790595150617,1
40.08988488856226,0
40.131863825618346,1
40.17384276267443,1
40.21582169973052,0
40.257800636786605,0
40.29977957384269,0
40.34175851089878,2
40.383737447954864,0
40.42571638501095,0
40.46769532206704,0
40.50967425912312,0
40.55165319617921,0
40.593632133235296,1
40.63561107029138,1
40.67759000734747,1
40.719568944403555,2
40.76154788145964,0
40.80352681851573,0
40.845505755571814,1
40.8874846926279,2
40.92946362968398,0
40.971442566740066,1
41.01342150379615,0
41.05540044085224,0
41.097379377908325,2
41.13935831496441,0
41.1813372520205,2
41.223316189076584,0
41.26529512613267,3
41.30727406318876,1
41.34925300024484,1
41.39123193730093,0
41.433210874357016,0
41.4751898114131,1
41.51716874846919,0
41.559147685525275,1
41.60112662258136,1
41.64310555963745,1
41.685084496693534,1
41.72706343374962,0
41.76904237080571,0
41.81102130786179,1
41.85300024491788,0
41.894979181973966,0
41.93695811903005,0
41.97893705608614,0
42.020915993142225,2
42.06289493019831,0
42.1048738672544,2
42.146852804310484,1
42.18883174136657,0
42.23081067842266,2
42.27278961547874,2
42.31476855253482,0
42.35674748959091,0
42.398726426646995,5
42.44070536370308,1
42.48268430075917,2
42.524663237815254,2
42.56664217487134,2
42.60862111192743,2
42.65060004898351,3
42.6925789860396,0
42.734557923095686,1
42.77653686015177,0
42.81851579720786,0
42.860494734263945,1
42.90247367132003,0
42.94445260837612,3
